OrgUnit_ID,OrgUnit_Code,Facility,Country,Country_Code,County,County_Code,SubCounty,SubCounty_Code,Ward,Ward_Code
mAH3pm20skG,34268,Joint Medicare Center Limite,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
ttlDLtD7gUI,11437,Jomvu Kuu (MCM) Dispensary,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Jomvu Kuu Ward,KE_Ward_6
YqTSbdKtf8D,11438,Jomvu Medical Care Services,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Jomvu Kuu Ward,KE_Ward_6
MP8fPGLlphd,11436,Jomvu Model Health Centre,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Jomvu Kuu Ward,KE_Ward_6
cKbvS2EeokA,21076,Jomvu Wellness Centre,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
KZsc74UUu7B,21998,Jope Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
yZv0nIvtuNa,11439,Jordan Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mtopanga Ward,KE_Ward_13
U1QrV9EjWvR,11440,Joy Medical Clinic (Jomvu),Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
t4IhWSLjAs6,28872,Joy Medical Medical,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
YymiTkFWN6F,11442,Judy Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
lR6W5tK8hAq,20491,Junda Dispensary,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
yyEIvsijGeF,11443,Junita Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
pNKBJZ4FXTq,18347,KMTC Mombasa Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
fN7KqlgwStu,11446,Kaderbouy Medical Clinic (Old Town),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
zTc6cd3TOJy,11450,Kahada Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
BK7bpa8YIXr,17695,Kajabdar Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Shika Adabu Ward,KE_Ward_22
Wz6JXsEilVb,11459,Kenya Navy (Mir) Hospital,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
uzDNgobJ6Ba,11460,Kenya Petroleum Refinery Ltd Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Changamwe Ward,KE_Ward_4
Ct9bQIfUoA3,18212,Kenya Ports Authority Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
U6ighLp1k13,17534,Kenyatta University Health Unit Mombasa Campus,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
paz1uAUKFrP,27095,Khayrunnisasaa Medical Center,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
xrbQYs5s3WF,11465,Kibokoni Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
c9DvEBPqmNY,11468,Kiembeni Community Hospital,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
rTAw8N3hBFt,18331,Kiembeni Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
gprmgm2HZYi,28319,Kindunguni Dispensary Likoni,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Likoni Ward,KE_Ward_24
uhgE1vWtGKj,11303,King'orani Prison Dispensary,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
rB0vFB79ItX,11482,Kingstone Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
bHyL9kqP653,17623,Kisauni Drop In VCT,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
YJtzYxZ8W75,17911,Kisauni Health Centre,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
msU3yyKbEFi,28293,Kisauni MAT Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
E4L1RgaAbiM,11489,Kisimani Health Services,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
wzofv86LxPG,19628,Kisiwani VCT,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
f7VNgpLhVwW,11499,Kongowea Health Centre,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kongowea Ward,KE_Ward_19
N1ZNccNbQCB,11502,Kp&Tc Staff Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
ZRr7GU1o2I1,11504,Kusco First Aid Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
KoHOnollQnh,16541,Kuze Health Care,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
QKvet34clxk,28289,Kwabullo Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
w5SmsKYvYXt,18450,Kws VCT,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
TcSlyy8kcDx,20958,Labline Healthcare,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
q7u6R8j8H4G,28288,Lakeview Health Care Services,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
G3TVfnJaJ3t,11516,Latulla Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
Bou3rmSl8V3,31553,Lebanon Dental Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
C1wZ7bqASUF,29312,Lejamb Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
jdWbUV3Y1b1,29313,Lejamb Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
jLTSIkW3yOR,18470,Levice Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kongowea Ward,KE_Ward_19
GjeySvi4bwq,11518,Licodep VCT,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
sVBKFnIKFIE,20381,Lifog Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
PJ8zrVDzBVA,11519,Light For Christ Hospital,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
gftsQ7OuziL,24153,Light House Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
fdnCGmTaw2Q,28787,Light Medical Centre- Junda,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
GqH5aniosfc,28565,Likbarrakah Likoni Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
ltY5r7W4yWm,28564,Likbarrakah Likoni Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
bVvybxoOuLr,11520,Likoni Catholic Hospital,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
SFSokPm5mwa,11521,Likoni Community Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
Ox8vvMZo7s8,18454,Likoni HIV Resource Centre,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
VKGhPsNxRfv,11523,Likoni Nursing Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
bvUg2vPkLWw,11522,Likoni Subcounty Hospital,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
vpHAflHMtbc,18460,Lilongwe Community Health Care,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Port Reitz Ward,KE_Ward_1
nfjxVjCuFhL,27315,Lions medical Center,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
XqtUGh5bdGB,29065,Live Life Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
rjHUoAl4ge9,17755,Lovic Dermacare Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Kipevu Ward,KE_Ward_2
AOUrmtixIvD,18042,Lukim Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Bamburi Ward,KE_Ward_11
eG2HKZYNvJD,34088,Lydamu Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
oLwo3C89K3t,11530,Mackinnon Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
UQvEdgty9gV,30745,Maganda Medical Center,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
z1uNvLidwcG,24038,Magogoni Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
ThT4PxgmYQL,11538,Magongo (MCM) Dispensary,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Changamwe Ward,KE_Ward_4
yi6qqvHk2VD,32614,Magorofani Health Care,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Junda Ward,KE_Ward_10
LgBlUgkvjCA,17862,Mainland Medical Centre (Changamwe),Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Kipevu Ward,KE_Ward_2
itnjENPTJ2n,11540,Mainview Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
KC9JxvVMmBt,23045,Majaoni Healthcare Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
aNcnmaf1UCw,11541,Majengo Dispensary (Mombasa),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
pWhjJse7iYD,26575,Majengo Nursing Home Mombasa Limited,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
cCWHaspoKZ0,17346,Makande Healthcare Services,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
CudQWCONK6Q,11546,Makande Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
vRQPwZIWPgz,11550,Makupa (MCM) Dispensary,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tudor Ward,KE_Ward_27
SaGqV4QjA4m,21243,Makupa (PCEA) Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tudor Ward,KE_Ward_27
j9cLsfHRELG,11551,Makupa Maternity and Nursing Home,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tudor Ward,KE_Ward_27
lC6eu0GNiDv,11569,Marie Stopes Clinic (Kongowea),Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kongowea Ward,KE_Ward_19
C9HLrwVE1ot,11570,Marie Stopes Mombasa Nursing Home,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
MD1tQdr3b1V,18431,Marimani CDF Dispensary,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mwakirunge Ward,KE_Ward_12
Koi29tuLeJa,11573,Mary Immaculate Cottage Hospital (Mombasa),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
ZVfuvDn0L5x,11575,Mashauri Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
pnHWEUwoiUe,11582,Maunguja Dispensary,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mwakirunge Ward,KE_Ward_12
cDWVOPhvdMX,17233,Maweni CDF Dispensary,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
EbTeZ2uAjKv,17622,Mbaraki Police VCT,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
hJ2Hv8MfMKI,18043,Mbungoni Catholic Dispensary (CBHC),Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
DkqZGBy1IPy,11592,Mbuta Model Health Centre,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
TUYYbAUdrXo,11595,Mecca Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
nVpINlud6db,23757,Medanta Africare LTD Mombasa,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
a1v6zcMrGeB,11596,Medical Clinic (Likoni),Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
j0lV8JvsTpB,23614,Medicross Jubilee Mombasa,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
mNR3CnZI0IH,11597,Medina Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
JFawTT0Jmxy,18040,Meditrust Health Care Services,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
UiaSlvLm7pb,20003,Mee Like Majengo,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
shrmhDQrrFT,11205,Memon Medical Centre,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Tononoka Ward,KE_Ward_28
IuFU2cs1RzE,18351,Meridian Medical Centre (Mombasa),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
fj2BF4VYjlk,21910,Mewa Drop in Centre,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mjambere Ward,KE_Ward_9
r1TbCZwi10y,11600,Mewa Hospital,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
b3cThDEpmVQ,11604,Mgerienge Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
xzA7RXgvfit,11611,Mikanjuni Family Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Jomvu Kuu Ward,KE_Ward_6
FNOWeXs3095,11612,Mikanjuni Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Jomvu Kuu Ward,KE_Ward_6
Zbiixb1PWrk,11613,Mikindani (MCM) Dispensary,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
FdzyWE8bSST,11614,Mikindani Catholic Dispensary,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
VAl6rQLEgdF,18561,Mikindani Centre of Hope,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
IT9A0y0Fhnm,26142,Mikindani Hospital,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
vGh67T1wnv9,11615,Mikindani Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
uzHQrtISRGK,11616,Miranga Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
b50DtgUAzgG,17822,Miritini (MCM) Dispensary,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
WF04P1pRp2f,11620,Miritini CDF Health Centre,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
WKVdlDJsa9q,23064,Miritini Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
FnhRdN8GAm2,29098,Miritini Treatment and Rehabilitation Center,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
wP0OSR0D4GU,29097,Miritini Treatment and Rehabilitation Center,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
iJnfWR13YSZ,30973,Miritinirail Health Care Limited,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Miritini Ward,KE_Ward_7
NNm9zkNVgFW,11621,Mishomoroni Dispensary,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Magogoni Ward,KE_Ward_14
POax5cB0pAZ,11626,Mjeni Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kongowea Ward,KE_Ward_19
JLycfrnh9yB,11634,Mlaleo Afyacare,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mjambere Ward,KE_Ward_9
ebxBpxNXZP1,18210,Mlaleo CDF Health Centre,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Frere Town Ward,KE_Ward_16
Vhnk1RQGGs6,28324,Mocare Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
gtUOV8FLNis,11640,Moi Airport Dispensary,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
rP7uOAYq9Qr,30120,Mombasa Bionear Mobile Laboratory,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
FePNyVVo8uo,28968,Mombasa Breeze Hospital,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
Qt15LLaIUQR,27040,Mombasa Cancer Center,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
QefT8IOiYhJ,32420,Mombasa Eye Hospital Limited,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Mkomani Ward,KE_Ward_18
GG7BoTNw4nJ,21426,Mombasa Goldencare Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mtopanga Ward,KE_Ward_13
HlUnO7jBvzn,17625,Mombasa HIV Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
jTY37uG4jRF,11643,Mombasa Hospital,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
Xp9dgwKWtwY,22989,Mombasa Huduma Center VCT Site,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Mji Wa Kale/Makadara Ward,KE_Ward_26
EiKAzXjoAYF,18121,Mombasa Roadside Wellness Centre,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Kipevu Ward,KE_Ward_2
MtP3vszbDYt,23615,Mombasa West Hospital LTD,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Chaani Ward,KE_Ward_5
Tzxc32f80SF,18810,Montana Hospital,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Magogoni Ward,KE_Ward_14
eiYGHZOUDsP, 18810,Montana Hospital,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mtopanga Ward,KE_Ward_13
eODVK3Nkd3h,33634,Moroni Health Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
fe5n9zHiKay,33071,Morris Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
V8D1wDlLKTR,11645,Mother Amadea Health Centre,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Mikindani Ward,KE_Ward_8
Oq8ih47K9Zl,11646,Mother Teresa Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Airport Ward,KE_Ward_3
IHVe1GvMz36,11218,Mother of Peace Amani Health care,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Bofu Ward,KE_Ward_23
musLWYtdRpQ,19606,Mrima Maternity Hospital,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Timbwani Ward,KE_Ward_25
Y7tjIU4DR2a,11657,Msikiti Noor Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Changamwe Sub County,KE_SubCounty_3132,Changamwe Ward,KE_Ward_4
Bs3rU56CdD6,34197,Mtanda Healthcare Limited,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Jomvu Kuu Ward,KE_Ward_6
KccAVFmd94T,28322,Mtongwe Afya Bora Nursing Home,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
jCgLoLmPlKC,11669,Mtongwe Dispensary,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
SkwAFqB5xbI,11679,Mvita Health Centre,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
qypRrdcvLie,11683,Mwakirunge Dispensary,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Mwakirunge Ward,KE_Ward_12
iS6FbtgaNeo,33401,Mwanaziya Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Shika Adabu Ward,KE_Ward_22
Q1bkjz45wcM,11690,Mwangaza Medical Clinic (Mombasa),Kenya,KE,Mombasa County,KE_County_1,Nyali Sub County,KE_SubCounty_3129,Kadzandani Ward,KE_Ward_20
lzOUpzvVUbj,11697,Mwembe Tayari Dispensary,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Majengo Ward,KE_Ward_30
q3NXS97wcCA,34311,MyHealthcare Medical Centre Ltd,Kenya,KE,Mombasa County,KE_County_1,Jomvu Sub County,KE_SubCounty_3131,Jomvu Kuu Ward,KE_Ward_6
arC7qgpwg41,11723,NYS Dispensary (Kilindini),Kenya,KE,Mombasa County,KE_County_1,Likoni Sub County,KE_SubCounty_3128,Mtongwe Ward,KE_Ward_21
LBbTcWJ7zjt,17619,Nairobi Homes Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Kisauni Sub County,KE_SubCounty_3130,Shanzu Ward,KE_Ward_15
yLSkwRzQ5lm,24762,Nairobi Women's Hospital (Mvita),Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
iZRuSincnSs,,Nangweya Medical Clinic,Kenya,KE,Mombasa County,KE_County_1,Mvita Sub County,KE_SubCounty_3127,Shimanzi/Ganjoni Ward,KE_Ward_29
